  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
066700 99999 201705240200 360   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   56   54 1022.5 *****  972.1 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705240220 310   2 ***  55 *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   54 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705240250 320   2 ***  50 *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   54 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705240300 330   3 ***  69 BKN * * * 18.8 ** ** ** ** ** ** ** ** *   56   54 1022.7 *****  972.3 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705240320 310   6 ***  45 *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   54 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705240350 310   6 ***  45 *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   54 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705240400 340   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   56   55 1023.2 *****  972.8 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705240420 990   3 ***  45 *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   54 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705240450 990   2 ***  45 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   55 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705240500 350   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   54 1023.2 *****  973.2 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705240520 340   6 ***  46 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   54 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705240550 990   5 ***  46 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   54 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705240600 020   7 ***  46 BKN * * * 12.5 ** ** ** ** ** ** ** ** *   62   51 1023.8 *****  973.9 ***  55  0.00 *****  0.00  0.00 ** 
066700 99999 201705240620 990   6 ***  30 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   50 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705240650 990   6 ***  30 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   50 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705240700 020   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   62   49 1023.9 *****  974.0 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705240720 990   6 ***  30 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   50 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705240750 990   7 ***  36 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   50 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705240800 020   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   51 1024.0 *****  974.2 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705240820 360   6 ***  44 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   52 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705240850 990   5 ***  48 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   52 ****** 30.27 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705240900 340   3 *** *** BKN * * * 15.6 ** ** ** ** ** ** ** ** *   66   52 1023.4 *****  974.0 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705240920 990   2 ***  48 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   52 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705240950 990   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   52 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241000 350   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   68   51 1023.0 *****  973.7 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705241020 990   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   52 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241050 990   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   54 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241100 260   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   68   51 1022.6 *****  973.4 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705241120 990   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   52 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241150 990   3 *** 260 *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   52 ****** 30.24 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241200 270   3 *** *** BKN * * * 18.8 ** ** ** ** ** ** ** ** *   72   51 1021.6 *****  972.8 *** ***  0.00  0.00 ***** ***** ** 
066700 99999 201705241220 990   5 *** 260 *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   52 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241250 990   5 *** 260 *** * * *  6.2 ** ** ** ** ** ** ** ** *   73   52 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241300 330   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   74   50 1021.1 *****  972.5 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705241320 990   5 *** 260 *** * * *  6.2 ** ** ** ** ** ** ** ** *   73   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241350 990   6 *** 260 *** * * *  6.2 ** ** ** ** ** ** ** ** *   73   52 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241400 350   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   49 1020.7 *****  972.0 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705241420 990   5 *** 260 *** * * *  6.2 ** ** ** ** ** ** ** ** *   73   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241450 990   6 *** 260 *** * * *  6.2 ** ** ** ** ** ** ** ** *   73   54 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241500 310   5 *** 256 BKN * * * 18.8 ** ** ** ** ** ** ** ** *   74   52 1020.3 *****  971.7 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705241520 990   6 *** 260 *** * * *  6.2 ** ** ** ** ** ** ** ** *   73   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241550 990   5 *** 260 *** * * *  6.2 ** ** ** ** ** ** ** ** *   73   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241600 280   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   50 1020.1 *****  971.4 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705241620 320   6 *** 260 *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241650 340   5 ***  90 *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   54 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241700 360   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   51 1020.1 *****  971.3 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705241720 340   5 ***  90 *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241750 330   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241800 350   6 *** 217 BKN * * * 18.8 ** ** ** ** ** ** ** ** *   70   51 1020.5 *****  971.5  75 ***  0.00 ***** *****  0.00 ** 
066700 99999 201705241820 340   7 ***  80 *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   50 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241850 320   8 ***  65 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241900 340   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   69   50 1020.8 *****  971.8 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705241920 020   8 ***  70 *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   50 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705241950 990   5 ***  75 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705242000 020   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   67   49 1021.5 *****  972.2 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705242020 990   5 ***  90 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705242050 990   5 ***  80 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705242100 060   2 ***  79 BKN * * * 18.8 ** ** ** ** ** ** ** ** *   67   49 1021.8 *****  972.5 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705242120 990   2 ***  90 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   48 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705242150 340   2 ***  90 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   50 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705242200 020   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   64   50 1022.2 *****  972.6 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705242220 ***   0 *** 100 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   52 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705242250 990   2 *** 100 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   52 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705242300 360   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   51 1022.3 *****  972.6 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705242320 ***   0 ***  90 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   52 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705242350 080   1 ***  80 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   52 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250000 070   2 ***  79 BKN * * * 18.8 ** ** ** ** ** ** ** ** *   61   52 1022.1 *****  972.2 *** ***  0.00  0.00 ***** ***** ** 
066700 99999 201705250050 360   3 ***  80 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250100 010   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   51 1022.3 *****  971.8 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705250120 990   2 ***  70 *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   50 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250150 ***   0 ***  70 *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250200 360   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   58   51 1021.8 *****  971.6 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705250220 ***   0 *** 280 *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   50 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250250 990   5 *** 280 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   50 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250300 030   5 *** 722 SCT * * * 15.6 ** ** ** ** ** ** ** ** *   60   51 1021.5 *****  971.5 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705250320 050   6 ***  80 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   50 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250350 280   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   50 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250400 320   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   51 1022.2 *****  971.6 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705250420 270   5 *** 280 *** * * *  6.2 ** ** ** ** ** ** ** ** *   54   50 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250450 990   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250500 300   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   56   52 1021.9 *****  971.5 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705250520 990   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250550 990   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   54 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250600 060   6 *** 722 SCT * * * 12.5 ** ** ** ** ** ** ** ** *   61   52 1021.4 *****  971.6 ***  54  0.00 *****  0.00  0.00 ** 
066700 99999 201705250620 990   1 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   54 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250650 990   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250700 360   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   64   51 1021.2 *****  971.7 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705250720 990   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250750 990   7 *** 250 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250800 060   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   66   51 1021.2 *****  971.8 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705250820 990   7 *** 250 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250850 990   7 *** 250 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   52 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250900 050   7 *** 722 SCT * * * 15.6 ** ** ** ** ** ** ** ** *   68   53 1020.8 *****  971.7 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705250920 990   6 *** 250 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   48 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705250950 990   8 *** 250 *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   54 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251000 060   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   69   47 1020.5 *****  971.5 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705251020 990   8 *** 250 *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   50 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251050 990   7 *** 250 *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   48 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251100 070  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   71   46 1020.1 *****  971.3 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705251120 010  10 *** 250 *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   48 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251150 990   7 *** 250 *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   48 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251200 030   9 *** 246 BKN * * * 15.6 ** ** ** ** ** ** ** ** *   70   47 1019.6 *****  970.7 *** ***  0.00  0.00 ***** ***** ** 
066700 99999 201705251220 990   8 *** 250 *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   46 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251250 990   7 *** 250 *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   48 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251300 020  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   47 1019.1 *****  970.5 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705251320 990   9 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   46 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251350 990   8 *** 250 *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   46 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251400 060   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   45 1018.6 *****  970.0 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705251420 990   8 *** 250 *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251450 990   7 *** 250 *** * * *  6.2 ** ** ** ** ** ** ** ** *   73   48 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251500 040  11 *** *** SCT * * * 15.6 ** ** ** ** ** ** ** ** *   73   47 1018.4 *****  969.9 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705251520 990   7 *** 220 *** * * *  6.2 ** ** ** ** ** ** ** ** *   73   48 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251550 990   9 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   48 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251600 060   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   47 1018.2 *****  969.6 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705251620 990   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   48 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251650 990   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251700 050  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   47 1018.1 *****  969.5 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705251720 990   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   48 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251750 040   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251800 050   9 *** 722 SCT * * * 15.6 ** ** ** ** ** ** ** ** *   71   47 1018.2 *****  969.4  74 ***  0.00 ***** *****  0.00 ** 
066700 99999 201705251820 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   48 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251850 050   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   68   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251900 070  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   68   46 1018.7 *****  969.6 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705251920 060   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   66   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705251950 050   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   66   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705252000 060   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   65   47 1019.5 *****  970.1 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705252020 990   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   64   46 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705252050 060   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   46 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705252100 060  10 *** *** CLR * * * 18.8 ** ** ** ** ** ** ** ** *   63   47 1019.9 *****  970.3 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705252120 050   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   48 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705252150 050   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   46 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705252200 050  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   47 1020.2 *****  970.4 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705252220 030   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   46 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705252250 020   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   46 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705252300 030   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   47 1020.3 *****  970.3 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705252320 350   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   46 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705252350 290   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260000 300   6 *** *** CLR * * * 18.8 ** ** ** ** ** ** ** ** *   55   47 1020.4 *****  970.0 *** ***  0.00  0.00 ***** ***** ** 
066700 99999 201705260050 330   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260100 350  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   47 1020.0 *****  969.5 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705260120 990   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260150 270   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260200 280   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   53   46 1020.0 *****  969.5 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705260220 280   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260250 270   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260300 300   7 *** *** CLR * * * 15.6 ** ** ** ** ** ** ** ** *   51   46 1020.0 *****  969.2 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705260320 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260350 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260400 300   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   49   45 1020.2 *****  969.3 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705260420 290   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260450 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260500 290   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   48 1020.0 *****  969.5 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705260520 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   48 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260550 290   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   57   48 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260600 280   3 *** *** CLR * * * 15.6 ** ** ** ** ** ** ** ** *   58   47 1019.9 *****  969.8 ***  46  0.00 *****  0.00  0.00 ** 
066700 99999 201705260620 990   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   48 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260650 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260700 060   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   62   47 1019.6 *****  969.9 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705260720 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   48 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260750 990   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   64   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260800 050   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   64   47 1019.5 *****  970.0 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705260820 990   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   66   48 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260850 990   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   66   48 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260900 050  11 *** *** CLR * * * 15.6 ** ** ** ** ** ** ** ** *   69   50 1018.7 *****  969.7 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705260920 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   68   48 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705260950 990  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   48 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
066700 99999 201705261000 060  15 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   48 1018.2 *****  969.5 *** ***  0.00 ***** ***** ***** ** 
066700 99999 201705261020 030  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   46 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
